Outlet_ID,Outlet_Name,Month,Product_Category,Product_Type,SKU_ID,Closing_Stock_Units,Safety_Stock_Units,Reorder_Point_Units,Demand_Forecast_Next_Month_Units,Stock_Status,Replenishment_Required,Recommended_Replenishment_Units,Stock_Availability_%,Inventory_Turnover_Ratio,Wastage_Units,Freshness_Rate_%,Shelf_Life_Days,Agent_Action,Agent_Priority,Agent_Explanation
OUT0514,Franchise Outlet 0514,2024-09,Personal Care,Non-Perishable,SKU-0514-04,2115,606,1415,2021.333333333333,Healthy,No,512,100.0,15.61,14,99.4,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0194,Franchise Outlet 0194,2024-09,Personal Care,Non-Perishable,SKU-0194-04,958,509,905,1696.0,Healthy,No,1247,56.5,21.17,9,99.5,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0034,Franchise Outlet 0034,2024-05,Personal Care,Non-Perishable,SKU-0034-04,1346,612,1224,2038.333333333333,Healthy,No,1304,66.0,14.95,16,99.2,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0444,Franchise Outlet 0444,2025-04,Personal Care,Non-Perishable,SKU-0444-04,558,198,374,661.6666666666666,Healthy,No,302,84.3,15.39,5,99.2,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0129,Franchise Outlet 0129,2024-12,Personal Care,Non-Perishable,SKU-0129-04,2800,1242,2484,4141.666666666667,Healthy,No,2584,67.6,15.85,46,99.0,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0379,Franchise Outlet 0379,2025-07,Personal Care,Non-Perishable,SKU-0379-04,1180,575,1022,1916.333333333333,Healthy,No,1311,61.6,17.36,4,99.8,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0394,Franchise Outlet 0394,2025-04,Personal Care,Non-Perishable,SKU-0394-04,745,340,718,1134.666666666667,Healthy,No,730,65.7,19.68,3,99.8,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0550,Franchise Outlet 0550,2025-10,Seasonal Products,Seasonal,SKU-0550-05,1375,449,998,1496.666666666667,Healthy,No,571,91.9,12.98,35,97.8,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0385,Franchise Outlet 0385,2024-01,Seasonal Products,Seasonal,SKU-0385-05,307,202,269,672.6666666666666,Healthy,No,568,45.6,22.05,10,98.6,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0604,Franchise Outlet 0604,2024-06,Personal Care,Non-Perishable,SKU-0604-04,1736,1184,1710,3948.0,Healthy,No,3396,44.0,18.82,15,99.6,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0557,Franchise Outlet 0557,2024-09,Packaged Goods,Non-Perishable,SKU-0557-02,666,294,653,979.6666666666666,Healthy,No,608,68.0,15.27,6,99.5,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0314,Franchise Outlet 0314,2025-01,Personal Care,Non-Perishable,SKU-0314-04,1574,904,1507,3014.045533333333,Healthy,No,2344,52.2,25.74,25,99.3,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0570,Franchise Outlet 0570,2026-02,Seasonal Products,Seasonal,SKU-0570-05,516,238,476,794.3333333333334,Healthy,No,516,65.0,15.92,12,98.3,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0400,Franchise Outlet 0400,2025-07,Seasonal Products,Seasonal,SKU-0400-05,481,205,342,683.0,Healthy,No,407,70.4,15.13,14,97.6,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0717,Franchise Outlet 0717,2025-04,Packaged Goods,Non-Perishable,SKU-0717-02,1558,650,1300,2165.333333333333,Healthy,No,1257,72.0,14.69,10,99.6,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0265,Franchise Outlet 0265,2024-09,Seasonal Products,Seasonal,SKU-0265-05,1166,363,928,1211.333333333333,Healthy,No,408,96.3,12.84,27,97.6,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0264,Franchise Outlet 0264,2024-07,Personal Care,Non-Perishable,SKU-0264-04,1938,637,1628,2122.666666666667,Healthy,No,822,91.3,14.01,5,99.8,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0594,Franchise Outlet 0594,2025-10,Personal Care,Non-Perishable,SKU-0594-04,4098,1044,2667,3478.666666666667,Healthy,No,425,100.0,9.76,9,99.7,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0717,Franchise Outlet 0717,2024-06,Packaged Goods,Non-Perishable,SKU-0717-02,1972,765,1530,2550.666666666667,Healthy,No,1344,77.3,12.19,9,99.6,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0324,Franchise Outlet 0324,2024-07,Personal Care,Non-Perishable,SKU-0324-04,4332,1183,2892,3944.333333333333,Healthy,No,795,100.0,9.25,29,99.2,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0434,Franchise Outlet 0434,2023-10,Personal Care,Non-Perishable,SKU-0434-04,619,369,533,1229.0,Healthy,No,979,50.4,20.06,8,99.3,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0029,Franchise Outlet 0029,2025-06,Personal Care,Non-Perishable,SKU-0029-04,822,355,710,1182.333333333333,Healthy,No,715,69.5,16.51,11,99.0,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0435,Franchise Outlet 0435,2026-04,Seasonal Products,Seasonal,SKU-0435-05,2133,733,1384,2442.666666666667,Healthy,No,1043,87.3,12.99,46,97.8,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0209,Franchise Outlet 0209,2025-02,Personal Care,Non-Perishable,SKU-0209-04,1086,486,810,1620.666666666667,Healthy,No,1021,67.0,15.54,10,99.4,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0505,Franchise Outlet 0505,2023-11,Seasonal Products,Seasonal,SKU-0505-05,329,173,288,576.0,Healthy,No,420,57.1,17.96,17,97.2,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0449,Franchise Outlet 0449,2025-08,Personal Care,Non-Perishable,SKU-0449-04,178,66,132,220.0,Healthy,No,108,80.9,16.63,1,99.5,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0302,Franchise Outlet 0302,2023-02,Packaged Goods,Non-Perishable,SKU-0302-02,312,125,292,417.5,Healthy,No,230,74.7,14.47,3,99.3,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0299,Franchise Outlet 0299,2023-09,Personal Care,Non-Perishable,SKU-0299-04,1297,643,1072,2144.666666666667,Healthy,No,1491,60.5,15.46,12,99.3,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0324,Franchise Outlet 0324,2025-03,Personal Care,Non-Perishable,SKU-0324-04,2817,1120,2738,3733.666666666667,Healthy,No,2037,75.4,12.4,42,98.8,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0124,Franchise Outlet 0124,2025-10,Personal Care,Non-Perishable,SKU-0124-04,344,134,253,447.0,Healthy,No,237,77.0,12.87,5,98.8,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0002,Franchise Outlet 0002,2026-03,Packaged Goods,Non-Perishable,SKU-0002-02,733,224,523,747.0,Healthy,No,238,98.1,10.77,3,99.6,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0080,Franchise Outlet 0080,2024-07,Seasonal Products,Seasonal,SKU-0080-05,1160,370,822,1233.333333333333,Healthy,No,443,94.1,13.44,24,98.0,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0034,Franchise Outlet 0034,2023-12,Personal Care,Non-Perishable,SKU-0034-04,1280,572,1144,1905.0,Healthy,No,1197,67.2,13.52,5,99.7,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0205,Franchise Outlet 0205,2024-01,Seasonal Products,Seasonal,SKU-0205-05,239,100,189,333.0,Healthy,No,194,71.8,19.75,10,97.3,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0565,Franchise Outlet 0565,2024-10,Seasonal Products,Seasonal,SKU-0565-05,1453,357,873,1191.0,Healthy,No,95,100.0,12.48,28,97.8,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0379,Franchise Outlet 0379,2025-09,Personal Care,Non-Perishable,SKU-0379-04,1137,490,871,1633.666666666667,Healthy,No,987,69.6,17.54,6,99.6,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0677,Franchise Outlet 0677,2023-08,Packaged Goods,Non-Perishable,SKU-0677-02,1930,617,1234,2057.666666666667,Healthy,No,745,93.8,15.7,25,98.9,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0727,Franchise Outlet 0727,2024-05,Packaged Goods,Non-Perishable,SKU-0727-02,628,194,431,645.3333333333334,Healthy,No,211,97.3,10.76,4,99.3,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0157,Franchise Outlet 0157,2024-05,Packaged Goods,Non-Perishable,SKU-0157-02,937,515,744,1715.333333333333,Healthy,No,1293,54.6,19.68,17,99.0,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0287,Franchise Outlet 0287,2023-01,Packaged Goods,Non-Perishable,SKU-0287-02,1183,644,930,2146.0,Healthy,No,1607,55.1,18.59,13,99.4,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0717,Franchise Outlet 0717,2025-03,Packaged Goods,Non-Perishable,SKU-0717-02,1638,632,1264,2107.0,Healthy,No,1101,77.7,15.11,18,99.2,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0477,Franchise Outlet 0477,2025-05,Packaged Goods,Non-Perishable,SKU-0477-02,718,263,643,877.6666666666666,Healthy,No,423,81.8,11.18,4,99.5,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0465,Franchise Outlet 0465,2024-03,Seasonal Products,Seasonal,SKU-0465-05,632,384,512,1279.333333333333,Healthy,No,1031,49.4,21.09,23,98.3,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0077,Franchise Outlet 0077,2025-09,Packaged Goods,Non-Perishable,SKU-0077-02,1216,490,817,1633.333333333333,Healthy,No,907,74.4,17.12,19,98.8,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0397,Franchise Outlet 0397,2023-11,Packaged Goods,Non-Perishable,SKU-0397-02,491,301,401,1004.333333333333,Healthy,No,814,48.9,22.04,11,99.0,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0619,Franchise Outlet 0619,2025-10,Personal Care,Non-Perishable,SKU-0619-04,172,120,160,400.6666666666667,Healthy,No,349,42.9,22.13,2,99.4,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0227,Franchise Outlet 0227,2024-01,Packaged Goods,Non-Perishable,SKU-0227-02,923,343,800,1142.666666666667,Healthy,No,563,80.8,15.61,4,99.7,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0325,Franchise Outlet 0325,2024-01,Seasonal Products,Seasonal,SKU-0325-05,305,116,296,386.3333333333333,Healthy,No,197,78.9,13.6,5,98.8,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0517,Franchise Outlet 0517,2024-10,Packaged Goods,Non-Perishable,SKU-0517-02,1377,555,1357,1850.0,Healthy,No,1028,74.4,14.59,18,98.9,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0095,Franchise Outlet 0095,2024-12,Seasonal Products,Seasonal,SKU-0095-05,824,254,622,848.3333333333334,Healthy,No,278,97.1,13.53,22,97.8,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0315,Franchise Outlet 0315,2025-02,Seasonal Products,Seasonal,SKU-0315-05,873,393,611,1309.333333333333,Healthy,No,829,66.7,19.65,43,97.1,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0727,Franchise Outlet 0727,2026-02,Packaged Goods,Non-Perishable,SKU-0727-02,397,168,373,560.3333333333334,Healthy,No,331,70.9,13.92,3,99.5,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0427,Franchise Outlet 0427,2023-07,Packaged Goods,Non-Perishable,SKU-0427-02,592,159,389,531.3333333333334,Healthy,No,98,100.0,12.14,4,99.2,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0479,Franchise Outlet 0479,2025-04,Personal Care,Non-Perishable,SKU-0479-04,473,223,471,744.3333333333334,Healthy,No,494,63.5,15.22,8,98.9,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0627,Franchise Outlet 0627,2025-09,Packaged Goods,Non-Perishable,SKU-0627-02,2489,1028,1827,3425.333333333333,Healthy,No,1964,72.7,17.5,8,99.8,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0124,Franchise Outlet 0124,2026-02,Personal Care,Non-Perishable,SKU-0124-04,389,142,268,473.6666666666667,Healthy,No,227,82.1,15.88,5,99.1,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0050,Franchise Outlet 0050,2023-11,Seasonal Products,Seasonal,SKU-0050-05,457,146,340,485.0,Healthy,No,174,94.2,10.54,5,98.9,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0175,Franchise Outlet 0175,2025-03,Seasonal Products,Seasonal,SKU-0175-05,5422,1753,3896,5844.666666666667,Healthy,No,2176,92.8,12.75,94,98.4,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0310,Franchise Outlet 0310,2025-07,Seasonal Products,Seasonal,SKU-0310-05,660,312,451,1040.333333333333,Healthy,No,692,63.4,18.29,25,97.7,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0120,Franchise Outlet 0120,2024-11,Seasonal Products,Seasonal,SKU-0120-05,245,138,199,458.3333333333333,Healthy,No,351,53.5,22.5,6,98.7,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0414,Franchise Outlet 0414,2025-05,Personal Care,Non-Perishable,SKU-0414-04,640,403,582,1342.333333333333,Healthy,No,1105,47.7,17.61,12,99.0,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0529,Franchise Outlet 0529,2023-11,Personal Care,Non-Perishable,SKU-0529-04,1645,636,1554,2118.666666666667,Healthy,No,1110,77.6,15.08,11,99.5,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0104,Franchise Outlet 0104,2025-01,Personal Care,Non-Perishable,SKU-0104-04,929,526,701,1754.333333333333,Healthy,No,1351,53.0,22.04,11,99.4,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0505,Franchise Outlet 0505,2024-12,Seasonal Products,Seasonal,SKU-0505-05,356,205,342,684.0,Healthy,No,533,52.0,16.38,13,97.9,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0594,Franchise Outlet 0594,2025-01,Personal Care,Non-Perishable,SKU-0594-04,3031,958,2448,3192.666666666667,Healthy,No,1120,94.9,15.24,17,99.6,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0244,Franchise Outlet 0244,2026-01,Personal Care,Non-Perishable,SKU-0244-04,871,294,620,979.3333333333334,Healthy,No,402,88.9,16.73,4,99.6,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0224,Franchise Outlet 0224,2023-11,Personal Care,Non-Perishable,SKU-0224-04,1770,763,1187,2543.333333333333,Healthy,No,1536,69.6,15.14,12,99.5,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0212,Franchise Outlet 0212,2024-06,Packaged Goods,Non-Perishable,SKU-0212-02,1790,698,1552,2328.333333333333,Healthy,No,1236,76.9,14.21,14,99.3,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0049,Franchise Outlet 0049,2025-01,Personal Care,Non-Perishable,SKU-0049-04,2611,833,1851,2775.666666666667,Healthy,No,998,94.1,14.08,17,99.4,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0145,Franchise Outlet 0145,2024-09,Seasonal Products,Seasonal,SKU-0145-05,641,216,552,720.3333333333334,Healthy,No,295,89.0,13.86,14,98.0,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0237,Franchise Outlet 0237,2023-10,Packaged Goods,Non-Perishable,SKU-0237-02,1798,546,1153,1821.666666666667,Healthy,No,570,98.7,12.47,18,99.1,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0347,Franchise Outlet 0347,2023-08,Packaged Goods,Non-Perishable,SKU-0347-02,1472,427,1091,1422.0,Healthy,No,377,100.0,11.76,7,99.5,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0537,Franchise Outlet 0537,2023-07,Packaged Goods,Non-Perishable,SKU-0537-02,1727,580,1095,1932.0,Healthy,No,785,89.4,15.07,23,98.8,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0637,Franchise Outlet 0637,2024-10,Packaged Goods,Non-Perishable,SKU-0637-02,1383,798,1241,2659.666666666667,Healthy,No,2075,52.0,19.22,11,99.6,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0644,Franchise Outlet 0644,2023-08,Personal Care,Non-Perishable,SKU-0644-04,2215,838,1583,2792.333333333333,Healthy,No,1415,79.3,14.37,11,99.6,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0277,Franchise Outlet 0277,2024-01,Packaged Goods,Non-Perishable,SKU-0277-02,775,330,624,1100.666666666667,Healthy,No,656,70.4,22.55,13,99.1,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0119,Franchise Outlet 0119,2024-05,Personal Care,Non-Perishable,SKU-0119-04,1217,643,1000,2143.333333333333,Healthy,No,1569,56.8,17.54,27,98.8,365,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0615,Franchise Outlet 0615,2023-02,Seasonal Products,Seasonal,SKU-0615-05,6623,1841,4091,6136.0,Healthy,No,1354,100.0,11.97,74,98.6,90,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0322,Franchise Outlet 0322,2025-04,Packaged Goods,Non-Perishable,SKU-0322-02,875,420,607,1400.333333333333,Healthy,No,945,62.5,22.67,14,99.1,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0682,Franchise Outlet 0682,2025-07,Packaged Goods,Non-Perishable,SKU-0682-02,430,291,420,970.0,Healthy,No,831,44.3,21.14,3,99.7,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
OUT0182,Franchise Outlet 0182,2023-01,Packaged Goods,Non-Perishable,SKU-0182-02,690,421,608,1403.0,Healthy,No,1134,49.2,19.51,9,99.4,180,NO_ACTION,Low,Inventory level is currently healthy. No immediate action is required.
