Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0242,40,2045213.33,40750397.34,36173.0,19.02675,19.924766156301164,5.018879479716013,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0243,36,1638568.12,34402232.46,46804.0,23.210833333333333,20.99530195912758,4.762970315677008,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0244,38,2782486.9,50442354.62,39292.0,15.180526315789473,18.128514682315306,5.516171719106795,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0245,37,8010261.96,176205452.21,111396.0,26.265675675675677,21.9974643887926,4.545978492455185,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0246,40,1627743.2,34397325.99,28435.0,21.878999999999998,21.13191195638231,4.732179473698675,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0247,38,6598487.65,124948892.21000001,87241.0,35.456315789473685,18.935989402056393,5.280949301183084,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0248,39,427155.19,7800441.79,8403.0,14.691794871794873,18.261376597109823,5.476038428331122,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0249,39,5742431.22,105748545.53,101291.0,27.84948717948718,18.415291621028768,5.430269694225647,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0250,39,8940360.65,201711186.01,183653.0,29.786153846153848,22.561862312567893,4.432258233589869,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0251,40,1982838.25,38126277.5,29632.0,10.252500000000001,19.22813295537344,5.200712946602248,Needs Improvement,High,Marketing efficiency is below the lower-performing outlet range. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Review marketing campaigns and redirect spending toward better-performing activities. Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0252,37,1560227.37,30602088.490000002,43563.0,26.33783783783784,19.613864670249953,5.098434280097725,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0253,40,6919589.93,134245154.36,89228.0,20.591,19.400738442314026,5.154442976350569,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0254,41,7858567.54,161614167.81,129216.0,22.84512195121951,20.56534692708132,4.862548653060443,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0255,40,2848982.38,63491162.48,47182.0,17.993000000000002,22.28555814374675,4.487210926241022,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0256,40,7465963.12,142822746.98,178697.0,31.347500000000004,19.129848980555906,5.227432798954278,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0257,39,3447695.95,69367200.43,58852.0,19.945897435897436,20.11987177407567,4.97021060188114,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0258,39,3742893.66,70644636.92,41076.0,25.13230769230769,18.87433716724936,5.2981993017227325,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0259,39,8083591.32,158780402.07,179020.0,31.943589743589744,19.642309437038683,5.091051045730609,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
