Record_ID,Outlet_ID,Outlet_Name,Outlet_Type,City,State,Region,Month,Footfall,Orders,Conversion_Rate_%,Average_Order_Value_INR,Sales_Revenue_INR,COGS_INR,Operating_Cost_INR,Marketing_Spend_INR,Profit_INR,Profit_Margin_%,Employees,Employee_Turnover_%,Customer_Satisfaction_1_5,Complaints
REC003563,OUT0372,Franchise Outlet 0372,Franchise,Surat,Gujarat,West,2023-04,2269.0,627.0,27.67,1658.8,1040068.34,621890.77,153592.63,81681.4,182903.55,17.59,21,7.44,3.99,13.0
REC003564,OUT0726,Franchise Outlet 0726,Franchise,Lucknow,Uttar Pradesh,North,2023-03,10542.0,1492.0,14.16,1046.77,1561781.83,856788.86,264852.12,123941.59,316199.26,20.25,19,5.33,3.53,16.0
REC003565,OUT0530,Franchise Outlet 0530,Franchise,Coimbatore,Tamil Nadu,South,2024-07,2963.0,845.0,28.53,1624.78,1372942.3,755598.67,234859.76,48089.69,334394.17,24.36,12,4.16,3.64,18.0
REC003566,OUT0684,Franchise Outlet 0684,Franchise,Visakhapatnam,Andhra Pradesh,South,2024-01,2528.0,448.0,17.74,1592.6,713485.65,367586.1,136048.56,50041.88,159809.11,22.4,24,11.73,3.13,32.0
REC003567,OUT0668,Franchise Outlet 0668,Franchise,Jammu,Jammu & Kashmir,North,2023-08,5194.0,1155.0,22.25,1780.22,2056157.92,1087317.07,507796.36,74635.29,386409.2,18.79,23,10.13,3.37,25.0
REC003568,OUT0523,Franchise Outlet 0523,Franchise,Indore,Madhya Pradesh,West,2024-07,4604.0,1341.0,29.13,590.76,792205.66,419932.74,155644.77,58581.59,158046.57,19.95,21,6.87,3.79,19.0
REC003569,OUT0437,Franchise Outlet 0437,Franchise,Bengaluru,Karnataka,South,2026-01,6960.0,1884.0,27.08,1139.34,2146510.35,1082734.11,496306.99,156836.92,410632.32,19.13,22,6.94,3.35,32.0
REC003570,OUT0663,Franchise Outlet 0663,Franchise,Chandigarh,Chandigarh,North,2024-07,6308.0,1099.0,17.43,454.89,499919.85,307429.74,118526.81,17757.92,56205.38,11.24,16,11.09,3.16,33.0
REC003571,OUT0205,Franchise Outlet 0205,Franchise,Kolkata,West Bengal,East,2025-07,2139.0,285.0,13.37,665.28,189605.04,87872.08,50495.3,9834.58,41403.08,21.84,13,12.0,2.55,21.0
REC003572,OUT0253,Franchise Outlet 0253,Franchise,Indore,Madhya Pradesh,West,2023-12,10822.0,2134.0,19.72,1529.02,3262934.37,1817248.02,517686.77,90002.69,837996.89,25.68,18,8.78,3.14,14.0
REC003573,OUT0604,Franchise Outlet 0604,Franchise,Delhi,Delhi,North,2026-04,13457.0,4774.0,35.48,1741.07,8311884.81,4043503.13,1583914.75,539245.49,2145221.44,25.81,16,6.99,4.15,16.0
REC003574,OUT0661,Franchise Outlet 0661,Franchise,Ludhiana,Punjab,North,2025-03,9143.0,2228.0,24.37,1119.47,2494185.77,1140291.54,366825.14,190704.82,796364.27,31.93,15,5.71,2.78,28.0
REC003575,OUT0264,Franchise Outlet 0264,Franchise,Visakhapatnam,Andhra Pradesh,South,2025-12,7633.0,2026.0,26.55,852.89,1727952.63,938945.69,375885.52,79666.49,333454.94,19.3,14,6.16,4.2,12.0
REC003576,OUT0031,Franchise Outlet 0031,Franchise,Ludhiana,Punjab,North,2024-09,8282.0,2232.0,26.95,1288.87,2876766.09,1488314.58,678869.64,76501.91,633079.96,22.01,22,5.02,3.9,15.0
REC003577,OUT0435,Franchise Outlet 0435,Franchise,Nashik,Maharashtra,West,2025-07,8165.0,2277.0,27.89,1785.29,4065094.98,2298563.58,1124062.36,151413.15,491055.88,12.08,27,7.89,4.69,19.0
REC003578,OUT0523,Franchise Outlet 0523,Franchise,Indore,Madhya Pradesh,West,2025-06,4208.0,1256.0,29.86,599.28,752697.88,402528.3,187747.97,53141.87,109279.75,14.52,21,5.95,4.51,16.0
REC003579,OUT0424,Franchise Outlet 0424,Franchise,Delhi,Delhi,North,2023-03,3369.0,746.0,22.16,865.01,645297.63,353614.59,144136.77,23185.7,124360.57,19.27,28,7.98,3.62,26.0
REC003580,OUT0494,Franchise Outlet 0494,Franchise,Nagpur,Maharashtra,West,2025-01,6725.0,771.0,11.48,1442.51,1112173.96,509953.47,224432.73,40222.73,337565.04,30.35,13,8.54,2.45,33.0
REC003581,OUT0235,Franchise Outlet 0235,Franchise,Kolkata,West Bengal,East,2026-04,8444.0,1544.0,18.29,689.98,1065328.22,501756.37,183802.89,58524.93,321244.03,30.15,11,6.27,3.34,27.0
REC003582,OUT0120,Franchise Outlet 0120,Franchise,Siliguri,West Bengal,East,2026-04,2091.0,416.0,19.93,899.05,374004.26,168669.96,102667.91,14042.63,88623.77,23.7,16,8.91,3.16,37.0
REC003583,OUT0602,Franchise Outlet 0602,Franchise,Amritsar,Punjab,North,2024-07,2908.0,560.0,19.27,732.63,410271.71,189876.39,111798.3,28338.98,80258.03,19.56,7,10.01,3.43,17.0
REC003584,OUT0452,Franchise Outlet 0452,Franchise,Amritsar,Punjab,North,2025-11,3396.0,689.0,20.3,611.64,421418.12,242627.34,95860.76,19735.34,63194.67,15.0,13,12.28,2.85,34.0
REC003585,OUT0284,Franchise Outlet 0284,Franchise,Nagpur,Maharashtra,West,2024-08,1782.0,218.0,12.25,475.68,103697.5,47335.35,15790.3,3599.84,36972.02,35.65,13,7.68,2.85,28.0
REC003586,OUT0053,Franchise Outlet 0053,Franchise,Mysuru,Karnataka,South,2025-04,6830.0,1117.0,16.36,437.07,488201.83,304707.03,119030.17,22993.78,41470.85,8.49,14,10.18,2.53,35.0
REC003587,OUT0510,Franchise Outlet 0510,Franchise,Siliguri,West Bengal,East,2024-09,2150.0,611.0,28.45,1569.98,959254.84,489081.31,171642.59,56908.25,241622.69,25.19,17,8.65,4.55,18.0
REC003589,OUT0347,Franchise Outlet 0347,Franchise,Bengaluru,Karnataka,South,2023-07,5396.0,1247.0,23.12,630.12,785765.33,462089.77,162109.07,27047.06,134519.42,17.12,14,9.06,3.33,26.0
REC003590,OUT0731,Franchise Outlet 0731,Franchise,Ahmedabad,Gujarat,West,2026-01,2947.0,571.0,19.38,1538.45,878453.37,460175.31,152492.34,62092.29,203693.43,23.19,7,13.45,2.97,33.0
REC003591,OUT0342,Franchise Outlet 0342,Franchise,Surat,Gujarat,West,2023-01,7460.0,2056.0,27.57,1567.11,3221974.43,1917555.73,893047.8,104361.38,307009.52,9.53,13,14.89,2.8,24.0
REC003592,OUT0247,Franchise Outlet 0247,Franchise,Dehradun,Uttarakhand,North,2026-02,6910.0,2305.0,,1377.5,3175133.12,2013479.82,833753.02,78691.59,249208.69,7.85,15,7.28,4.26,12.0
REC003593,OUT0600,Franchise Outlet 0600,Franchise,Siliguri,West Bengal,East,2025-01,3003.0,550.0,18.32,1107.84,609313.84,380861.56,162020.45,45370.03,21061.8,3.46,9,11.61,3.22,35.0
REC003594,OUT0628,Franchise Outlet 0628,Franchise,Patna,Bihar,East,2025-06,1793.0,324.0,18.1,1254.24,406374.54,207626.56,107526.02,19259.86,71962.1,17.71,26,7.61,3.37,26.0
REC003595,OUT0193,Franchise Outlet 0193,Franchise,Indore,Madhya Pradesh,West,2023-12,8014.0,1468.0,18.32,905.27,1328940.56,607531.58,218634.7,29561.06,473213.22,35.61,16,5.55,3.35,26.0
REC003596,OUT0267,Franchise Outlet 0267,Franchise,Guwahati,Assam,East,2025-08,12013.0,2997.0,24.96,1067.5,3199295.09,2024084.49,728429.62,140629.67,306151.31,9.57,16,6.57,3.61,29.0
REC003597,OUT0612,Franchise Outlet 0612,Franchise,Surat,Gujarat,West,2024-04,8825.0,1628.0,18.46,1815.3,2955310.39,1857986.41,492001.25,158867.98,446454.75,15.11,24,7.24,3.11,30.0
REC003598,OUT0106,Franchise Outlet 0106,Franchise,Vadodara,Gujarat,West,2024-12,6330.0,1833.0,28.96,,1662645.57,997139.33,437184.75,117830.69,110490.8,6.65,15,7.62,4.4,21.0
REC003599,OUT0700,Franchise Outlet 0700,Franchise,Pune,Maharashtra,West,2025-09,4743.0,714.0,15.07,533.36,380816.15,224527.14,83418.02,23264.29,49606.71,13.03,20,8.65,2.46,24.0
REC003601,OUT0445,Franchise Outlet 0445,Franchise,Kolkata,West Bengal,East,2025-03,11694.0,4004.0,34.24,1647.0,6594606.31,3206165.0,1775234.61,154125.6,1459081.1,22.13,22,7.77,3.82,15.0
REC003602,OUT0380,Franchise Outlet 0380,Franchise,Coimbatore,Tamil Nadu,South,2023-06,3592.0,708.0,19.72,1022.63,724020.17,328082.85,102730.36,39818.93,253388.04,35.0,23,7.7,3.78,21.0
REC003603,OUT0001,Franchise Outlet 0001,Franchise,Ludhiana,Punjab,North,2023-03,3684.0,977.0,26.54,1776.55,1735688.73,909251.66,324587.25,,371756.76,21.42,20,6.29,3.87,15.0
REC003604,OUT0663,Franchise Outlet 0663,Franchise,Chandigarh,Chandigarh,North,2025-01,6747.0,1155.0,17.13,495.33,572108.78,324161.08,163579.15,21494.85,62873.7,10.99,16,7.92,3.29,32.0
REC003605,OUT0379,Franchise Outlet 0379,Franchise,Chennai,Tamil Nadu,South,2025-05,8863.0,1829.0,20.64,1466.42,2682089.93,1676720.24,719984.36,61783.01,223602.33,8.34,14,10.01,3.9,19.0
REC003606,OUT0199,Franchise Outlet 0199,Franchise,Chennai,Tamil Nadu,South,2024-10,7523.0,1405.0,18.68,1675.82,2354529.37,1432112.19,627485.52,86343.26,208588.41,8.86,5,7.09,3.33,30.0
REC003607,OUT0533,Franchise Outlet 0533,Franchise,Mysuru,Karnataka,South,2024-12,4864.0,1427.0,29.35,595.89,850337.57,428473.92,227342.45,27911.62,166609.58,19.59,21,3.87,3.95,12.0
REC003608,OUT0342,Franchise Outlet 0342,Franchise,Surat,Gujarat,West,2024-11,7251.0,1877.0,25.89,1642.81,3083558.4,1691547.26,595564.86,73361.86,723084.42,23.45,13,9.43,3.46,24.0
REC003609,OUT0205,Franchise Outlet 0205,Franchise,Kolkata,West Bengal,East,2025-04,2521.0,361.0,14.35,626.57,226193.29,105299.26,33429.52,17977.21,69487.3,30.72,13,13.01,2.44,25.0
REC003610,OUT0468,Franchise Outlet 0468,Franchise,Hyderabad,Telangana,South,2025-10,4608.0,1512.0,32.83,1635.92,2473514.49,1427225.36,417597.55,195858.31,432833.27,17.5,14,5.65,3.78,18.0
REC003611,OUT0489,Franchise Outlet 0489,Franchise,Mumbai,Maharashtra,West,2024-12,13175.0,4753.0,36.08,776.49,3690657.15,2103054.69,731615.43,96260.03,759727.01,20.59,13,6.32,4.42,19.0
REC003612,OUT0019,Franchise Outlet 0019,Franchise,Chennai,Tamil Nadu,South,2025-02,4419.0,1416.0,32.05,1579.97,2237237.74,1220813.37,331394.6,137465.24,547564.53,24.48,22,7.86,3.2,21.0
REC003613,OUT0351,Franchise Outlet 0351,Franchise,Kochi,Kerala,South,2025-01,7209.0,1062.0,14.73,600.92,638173.96,334285.79,120706.11,29436.4,153745.66,24.09,22,4.46,3.79,18.0
REC003614,OUT0447,Franchise Outlet 0447,Franchise,Guwahati,Assam,East,2023-07,6355.0,1379.0,21.71,493.36,680348.59,430830.83,194381.0,32800.66,22336.1,3.28,17,6.0,3.3,24.0
REC003615,OUT0193,Franchise Outlet 0193,Franchise,Indore,Madhya Pradesh,West,2023-07,,1603.0,17.9,942.46,1510759.86,731961.73,390397.67,44306.03,344094.42,22.78,16,9.46,3.49,24.0
REC003616,OUT0152,Franchise Outlet 0152,Franchise,Amritsar,Punjab,North,2025-10,6738.0,1226.0,18.2,539.54,661474.11,424731.92,135118.33,45136.18,56487.67,8.54,17,11.34,2.61,23.0
REC003617,OUT0279,Franchise Outlet 0279,Franchise,Mumbai,Maharashtra,West,2025-08,5116.0,1671.0,32.67,1004.88,1679159.93,788459.67,258924.15,101132.77,530643.33,31.6,19,4.91,3.88,8.0
REC003618,OUT0057,Franchise Outlet 0057,Franchise,Guwahati,Assam,East,2025-03,10805.0,2014.0,18.64,433.85,873766.98,411978.64,237270.46,66394.8,158123.07,18.1,19,7.54,4.21,26.0
REC003619,OUT0137,Franchise Outlet 0137,Company-Owned,Bengaluru,Karnataka,South,2025-01,10369.0,2749.0,26.51,1536.92,4224980.17,2588261.61,1051470.42,290633.61,294614.53,6.97,16,6.84,3.28,17.0
REC003620,OUT0174,Franchise Outlet 0174,Franchise,Visakhapatnam,Andhra Pradesh,South,2023-07,8371.0,1806.0,21.58,563.02,1016821.28,563117.64,248868.34,30805.35,174029.95,17.12,22,7.76,3.33,22.0
REC003621,OUT0654,Franchise Outlet 0654,Franchise,Visakhapatnam,Andhra Pradesh,South,2026-01,6008.0,1729.0,28.79,1228.31,2123753.22,1070488.84,530333.57,129919.56,393011.25,18.51,18,9.29,3.03,16.0
REC003622,OUT0535,Franchise Outlet 0535,Company-Owned,Kolkata,West Bengal,East,2024-07,14317.0,4767.0,33.3,947.64,4517403.48,2755496.07,1047842.66,128051.93,586012.82,12.97,14,1.0,4.33,17.0
REC003623,OUT0030,Franchise Outlet 0030,Franchise,Siliguri,West Bengal,East,2026-04,1766.0,264.0,14.96,1466.81,387238.35,235787.55,106788.17,17050.45,27612.18,7.13,17,10.13,3.12,22.0
REC003624,OUT0693,Franchise Outlet 0693,Franchise,Chandigarh,Chandigarh,North,2025-07,8225.0,2886.0,35.09,1448.31,4179809.72,2008823.83,711322.57,169271.19,1290392.14,30.87,19,4.18,3.98,14.0
REC003625,OUT0667,Franchise Outlet 0667,Franchise,Dehradun,Uttarakhand,North,2025-08,13114.0,4392.0,33.5,1214.5,5334087.25,2558421.3,815871.55,234452.31,1725342.09,32.35,19,6.83,4.45,19.0
REC003626,OUT0006,Franchise Outlet 0006,Franchise,Lucknow,Uttar Pradesh,North,2025-11,2683.0,522.0,19.46,860.15,448998.85,280319.21,74235.95,14627.13,79816.56,17.78,18,11.99,3.05,27.0
REC003627,OUT0584,Franchise Outlet 0584,Company-Owned,Nagpur,Maharashtra,West,2025-09,5163.0,899.0,17.43,1429.62,1285230.67,716145.08,231868.49,42543.4,294673.7,22.93,22,6.81,3.25,22.0
REC003628,OUT0247,Franchise Outlet 0247,Franchise,Dehradun,Uttarakhand,North,2023-12,6344.0,2083.0,32.85,1396.43,2908771.96,1418080.56,666734.42,99652.64,724304.34,24.9,15,4.3,4.08,21.0
REC003629,OUT0051,Franchise Outlet 0051,Franchise,Kochi,Kerala,South,2024-03,13501.0,2874.0,21.29,1487.63,4275461.66,2302579.0,1246578.93,126401.49,599902.25,14.03,15,8.1,3.28,24.0
REC003630,OUT0643,Franchise Outlet 0643,Franchise,Indore,Madhya Pradesh,West,2025-12,,2727.0,25.64,618.86,1687627.68,867475.09,338490.81,54854.18,426807.6,25.29,22,2.76,4.32,17.0
REC003631,OUT0375,Franchise Outlet 0375,Franchise,Nashik,Maharashtra,West,2023-10,10643.0,2383.0,22.39,1087.89,2592436.53,1206236.42,768570.57,133528.02,484101.51,18.67,13,9.23,3.2,20.0
REC003632,OUT0223,Franchise Outlet 0223,Franchise,Indore,Madhya Pradesh,West,2025-02,8388.0,1547.0,18.45,856.91,1325642.94,763687.59,357881.35,75943.74,128130.25,9.67,19,8.37,2.29,33.0
REC003633,OUT0729,Franchise Outlet 0729,Franchise,Mumbai,Maharashtra,West,2025-12,8573.0,1611.0,18.8,703.18,1132823.9,517388.44,168220.74,81467.18,365747.55,32.29,12,3.95,3.36,27.0
REC003634,OUT0695,Franchise Outlet 0695,Franchise,Jaipur,Rajasthan,North,2026-02,12134.0,2542.0,20.95,1276.67,3245285.18,1646909.05,717486.4,231903.74,648985.99,20.0,10,4.26,4.27,20.0
REC003635,OUT0607,Franchise Outlet 0607,Franchise,Dehradun,Uttarakhand,North,2023-10,6836.0,933.0,13.66,1498.15,1397772.82,799911.59,202409.77,79251.86,316199.6,22.62,24,10.33,3.22,17.0
REC003636,OUT0246,Franchise Outlet 0246,Company-Owned,Lucknow,Uttar Pradesh,North,2024-12,3107.0,614.0,19.79,1176.9,722617.3,377027.7,153175.14,25567.42,166847.05,23.09,15,6.96,3.46,34.0
REC003637,OUT0260,Franchise Outlet 0260,Franchise,Coimbatore,Tamil Nadu,South,2025-10,1572.0,305.0,19.46,981.75,299433.96,180752.34,82443.73,7170.82,29067.09,9.71,14,5.25,3.37,27.0
REC003638,OUT0256,Franchise Outlet 0256,Franchise,Vadodara,Gujarat,West,2026-01,,4652.0,30.27,795.78,3701965.1,1723895.52,1101332.15,292803.77,583933.66,15.77,11,8.9,4.08,17.0
REC003639,OUT0366,Franchise Outlet 0366,Franchise,Lucknow,Uttar Pradesh,North,2024-06,2560.0,414.0,16.18,1405.83,582012.28,320628.73,101575.69,30564.31,129243.56,22.21,12,8.16,3.33,29.0
REC003640,OUT0210,Franchise Outlet 0210,Franchise,Siliguri,West Bengal,East,2025-10,3577.0,910.0,25.46,1807.17,1644526.28,853832.29,323197.45,92055.3,375441.24,22.83,10,8.46,3.78,25.0
REC003641,OUT0196,Franchise Outlet 0196,Franchise,Vadodara,Gujarat,West,2025-08,9769.0,2853.0,29.21,656.06,1871733.01,1192517.62,552672.6,86143.3,40399.49,2.16,11,7.28,3.47,25.0
REC003642,OUT0607,Franchise Outlet 0607,Franchise,Dehradun,Uttarakhand,North,2023-09,7131.0,906.0,12.71,1403.45,1271525.97,682980.1,287515.55,33578.04,267452.28,21.03,24,9.9,3.84,22.0
REC003643,OUT0111,Franchise Outlet 0111,Franchise,Kochi,Kerala,South,2024-08,9422.0,2088.0,22.16,1248.12,2606077.85,1502639.31,506744.26,56632.13,540062.15,20.72,9,11.46,3.21,21.0
REC003644,OUT0079,Franchise Outlet 0079,Franchise,Chennai,Tamil Nadu,South,2024-02,12938.0,3967.0,30.66,1052.64,4175825.16,2375725.42,1123241.94,177813.95,499043.84,11.95,22,6.55,3.1,32.0
REC003645,OUT0479,Franchise Outlet 0479,Franchise,Ranchi,Jharkhand,East,2024-03,2743.0,672.0,24.52,1072.02,720398.23,326864.04,213207.85,15268.31,165058.03,22.91,15,9.63,3.1,28.0
REC003646,OUT0646,Franchise Outlet 0646,Franchise,Vadodara,Gujarat,West,2023-10,11513.0,3765.0,32.71,1276.64,4806537.97,2303219.14,1377445.49,331448.38,794424.97,16.53,25,9.73,4.14,14.0
REC003647,OUT0083,Franchise Outlet 0083,Franchise,Mysuru,Karnataka,South,2025-05,6821.0,1751.0,25.67,1014.26,1775971.63,837045.14,251791.95,116729.54,570405.0,32.12,19,4.54,4.03,18.0
REC003648,OUT0097,Franchise Outlet 0097,Franchise,Dehradun,Uttarakhand,North,2025-10,11276.0,1503.0,13.34,1413.13,2123938.08,1353093.23,358826.54,120370.44,291647.87,13.73,22,3.0,,27.0
REC003649,OUT0392,Franchise Outlet 0392,Franchise,Amritsar,Punjab,North,2023-10,2735.0,567.0,20.74,705.59,400067.72,206876.57,119148.65,10240.88,63801.63,15.95,9,8.84,,29.0
REC003650,OUT0691,Franchise Outlet 0691,Company-Owned,Ludhiana,Punjab,North,2024-11,7644.0,1637.0,21.43,1380.67,2260156.41,1353340.27,506723.58,65145.82,334946.73,14.82,16,6.55,3.42,26.0
REC003651,OUT0057,Franchise Outlet 0057,Franchise,Guwahati,Assam,East,2023-06,10283.0,1886.0,18.35,438.35,826721.64,513792.81,128636.4,26924.94,157367.49,19.04,19,4.79,4.14,19.0
REC003652,OUT0348,Franchise Outlet 0348,Franchise,Hyderabad,Telangana,South,2025-07,9566.0,1626.0,17.0,1638.53,2664243.6,1731453.46,481712.56,89659.51,361418.07,13.57,27,10.91,3.37,20.0
REC003653,OUT0723,Franchise Outlet 0723,Franchise,Chandigarh,Chandigarh,North,2025-04,14618.0,6535.0,44.71,1472.71,9624181.92,4729131.58,1792872.7,374299.15,2727878.5,28.34,22,9.31,3.9,22.0
REC003654,OUT0140,Franchise Outlet 0140,Franchise,Coimbatore,Tamil Nadu,South,2024-08,7134.0,2320.0,32.52,1326.48,3077438.8,1424378.61,671962.54,123531.81,857565.84,27.87,15,9.46,3.37,23.0
REC003655,OUT0158,Franchise Outlet 0158,Franchise,Jammu,Jammu & Kashmir,North,2025-10,11990.0,2999.0,25.02,1318.08,3952910.81,2043101.88,887220.44,190906.93,831681.56,21.04,17,9.74,3.45,13.0
REC003656,OUT0551,Franchise Outlet 0551,Franchise,Ahmedabad,Gujarat,West,2025-11,3138.0,625.0,19.95,1263.58,789739.25,414648.32,192539.07,31041.74,151510.13,19.18,18,,3.07,30.0
REC003657,OUT0528,Franchise Outlet 0528,Franchise,Hyderabad,Telangana,South,2024-05,6981.0,1091.0,15.64,1372.81,1497737.38,791576.03,372089.06,35295.38,298776.92,19.95,18,12.27,2.23,22.0
REC003658,OUT0475,Franchise Outlet 0475,Company-Owned,Kolkata,West Bengal,East,2025-03,10062.0,1915.0,19.04,1570.45,3007410.92,1869430.91,430831.41,106335.87,600812.73,19.98,10,6.67,2.79,26.0
REC003659,OUT0018,Franchise Outlet 0018,Company-Owned,Hyderabad,Telangana,South,2024-11,3643.0,1026.0,28.18,1217.74,1249396.57,796747.63,182142.55,91079.16,179427.24,14.36,15,6.37,4.2,19.0
REC003660,OUT0541,Franchise Outlet 0541,Franchise,Ludhiana,Punjab,North,2023-08,5212.0,1184.0,22.73,1002.29,1186711.21,543172.92,207272.96,42022.88,394242.45,33.22,23,,3.83,19.0
REC003661,OUT0450,Franchise Outlet 0450,Franchise,Siliguri,West Bengal,East,2025-03,5165.0,1260.0,24.4,1174.23,1479533.27,906501.06,260656.69,93882.02,218493.5,14.77,20,9.37,3.27,25.0
REC003662,OUT0021,Franchise Outlet 0021,Franchise,Kochi,Kerala,South,2024-08,11527.0,4227.0,36.67,1029.98,4353733.85,2636669.07,971328.04,204834.01,540902.73,12.42,21,6.82,3.8,23.0
REC003663,OUT0517,Franchise Outlet 0517,Franchise,Dehradun,Uttarakhand,North,2023-03,10674.0,2327.0,21.8,518.85,1207363.31,587841.92,320558.51,65087.32,233875.55,19.37,20,6.44,3.96,23.0
REC003664,OUT0141,Franchise Outlet 0141,Franchise,Kochi,Kerala,South,2023-02,6330.0,1223.0,19.34,1031.4,1261396.25,778826.0,293524.83,87132.69,101912.74,8.08,14,5.46,3.46,21.0
REC003665,OUT0356,Franchise Outlet 0356,Franchise,Bhubaneswar,Odisha,East,2023-12,3456.0,702.0,20.32,761.22,534378.72,258032.01,148243.0,31018.85,97084.86,18.17,15,5.2,3.55,20.0
REC003666,OUT0205,Franchise Outlet 0205,Franchise,Kolkata,West Bengal,East,2023-06,2459.0,343.0,13.95,684.81,234890.05,134685.54,46343.28,13910.79,39950.43,17.01,13,9.51,3.38,28.0
REC003667,OUT0555,Franchise Outlet 0555,Franchise,Nashik,Maharashtra,West,2024-05,4553.0,672.0,14.77,1382.54,929070.05,494924.57,177402.84,38786.15,217956.48,23.46,19,14.16,2.27,30.0
REC003668,OUT0471,Franchise Outlet 0471,Franchise,Kochi,Kerala,South,2025-10,11379.0,2869.0,25.21,1641.12,4708381.89,2448420.53,1080536.02,364143.26,815282.09,17.32,20,4.92,3.81,24.0
REC003669,OUT0342,Franchise Outlet 0342,Franchise,Surat,Gujarat,West,2025-12,8489.0,2512.0,29.6,1754.24,4406652.18,2738193.99,691127.97,340217.24,637112.98,14.46,13,12.34,3.45,16.0
REC003670,OUT0304,Franchise Outlet 0304,Franchise,Delhi,Delhi,North,2024-10,4942.0,1113.0,22.52,1009.42,1123484.14,537447.99,320909.47,26721.27,238405.41,21.22,17,9.69,3.95,17.0
REC003671,OUT0202,Franchise Outlet 0202,Franchise,Vijayawada,Andhra Pradesh,South,2024-05,5142.0,1987.0,38.65,,2165216.8,1163848.33,431133.81,92598.28,477636.38,22.06,12,5.73,4.56,16.0
REC003672,OUT0082,Franchise Outlet 0082,Company-Owned,Vijayawada,Andhra Pradesh,South,2025-09,11650.0,2797.0,24.02,1299.89,3635791.42,2142504.86,703009.42,274194.78,516082.38,14.19,20,2.24,3.88,17.0
REC003673,OUT0108,Franchise Outlet 0108,Franchise,Hyderabad,Telangana,South,2025-01,11857.0,2405.0,20.29,1286.29,3093521.56,1519755.09,453770.92,215123.22,904872.34,29.25,6,6.73,4.06,24.0
REC003674,OUT0128,Franchise Outlet 0128,Franchise,Jammu,Jammu & Kashmir,North,2024-12,7562.0,965.0,12.77,937.56,904741.9,484561.17,189067.98,36543.33,194569.41,21.51,17,9.99,3.02,27.0
REC003675,OUT0703,Franchise Outlet 0703,Franchise,Indore,Madhya Pradesh,West,2023-05,4484.0,1582.0,35.28,1724.36,2727933.62,1477930.48,613210.71,164174.77,472617.67,17.33,13,5.4,3.83,12.0
REC003676,OUT0449,Franchise Outlet 0449,Franchise,Ranchi,Jharkhand,East,2026-03,2230.0,246.0,11.06,489.17,120335.1,56624.16,25388.15,8234.4,30088.39,25.0,24,7.93,2.57,24.0
REC003677,OUT0015,Franchise Outlet 0015,Franchise,Nashik,Maharashtra,West,2025-12,7453.0,1367.0,18.35,1196.97,1636259.4,880467.79,236742.32,89211.27,429838.02,26.27,13,4.77,3.07,26.0
REC003678,OUT0143,Franchise Outlet 0143,Franchise,Mysuru,Karnataka,South,2024-10,3034.0,613.0,20.22,1240.36,760342.52,492942.15,173623.44,31220.35,62556.58,8.23,16,7.26,2.88,18.0
REC003679,OUT0685,Franchise Outlet 0685,Franchise,Kolkata,West Bengal,East,2023-05,14401.0,4114.0,28.57,962.81,3961014.18,1917805.83,1073638.15,136281.62,833288.57,21.04,26,2.72,3.81,21.0
REC003680,OUT0117,Franchise Outlet 0117,Franchise,Guwahati,Assam,East,2024-02,5364.0,1106.0,20.62,713.46,789083.66,418217.29,155685.82,25969.77,189210.79,23.98,15,13.33,2.7,34.0
REC003681,OUT0687,Franchise Outlet 0687,Franchise,Guwahati,Assam,East,2026-04,6583.0,1606.0,24.4,886.04,1422977.37,892164.96,402967.55,77296.46,50548.39,3.55,21,5.66,3.63,23.0
REC003682,OUT0430,Franchise Outlet 0430,Franchise,Pune,Maharashtra,West,2024-03,3623.0,912.0,25.18,580.87,529751.73,250997.84,96324.48,22646.85,159782.56,30.16,18,15.23,2.98,25.0
REC003683,OUT0190,Franchise Outlet 0190,Company-Owned,Pune,Maharashtra,West,2024-10,3541.0,891.0,25.17,1403.21,1250264.02,679141.28,293711.99,65931.99,211478.77,16.91,19,6.34,3.08,16.0
REC003684,OUT0564,Franchise Outlet 0564,Franchise,Visakhapatnam,Andhra Pradesh,South,2026-03,6040.0,870.0,14.41,1480.88,1288364.32,607256.61,327648.25,48469.39,304990.08,23.67,8,7.79,2.07,23.0
REC003685,OUT0703,Franchise Outlet 0703,Franchise,Indore,Madhya Pradesh,West,2024-04,5024.0,1541.0,30.69,1678.22,2586131.51,1636206.18,523354.09,175468.23,251103.02,9.71,13,6.66,3.88,15.0
REC003686,OUT0489,Franchise Outlet 0489,Franchise,Mumbai,Maharashtra,West,2026-03,15362.0,4726.0,30.76,,4145705.18,2468573.7,1101386.44,111319.76,464425.27,11.2,13,3.38,4.42,18.0
